id,FSRQ,DWJZ,LJJZ,JZZZL,time,num
1208,2012-03-14,1.5028,1.5428,-2.4852,1331654400,2148
1209,2012-03-15,1.4965,1.5365,-0.4192,1331740800,2147
1210,2012-03-16,1.5232,1.5632,1.7842,1331827200,2146
1211,2012-03-19,1.5314,1.5714,0.5383,1332086400,2145
1212,2012-03-20,1.5,1.54,-2.0504,1332172800,2144
1213,2012-03-21,1.5041,1.5441,0.2733,1332259200,2143
1214,2012-03-22,1.4975,1.5375,-0.4388,1332345600,2142
1215,2012-03-23,1.4734,1.5134,-1.6093,1332432000,2141
1216,2012-03-26,1.4756,1.5156,0.1493,1332691200,2140
1217,2012-03-27,1.4703,1.5103,-0.3592,1332777600,2139
1218,2012-03-28,1.4183,1.4583,-3.5367,1332864000,2138
1219,2012-03-29,1.4083,1.4483,-0.7051,1332950400,2137
1220,2012-03-30,1.4095,1.4495,0.0852,1333036800,2136
1221,2012-03-31,1.4094,1.4494,-0.0071,1333123200,2135
1222,2012-04-05,1.445,1.485,2.5259,1333555200,2134
1223,2012-04-06,1.4514,1.4914,0.4429,1333641600,2133
1224,2012-04-09,1.4365,1.4765,-1.0266,1333900800,2132
1225,2012-04-10,1.4463,1.4863,0.6822,1333987200,2131
1226,2012-04-11,1.4428,1.4828,-0.242,1334073600,2130
1227,2012-04-12,1.4663,1.5063,1.6288,1334160000,2129
1228,2012-04-13,1.4799,1.5199,0.9275,1334246400,2128
1229,2012-04-16,1.4814,1.5214,0.1014,1334505600,2127
1230,2012-04-17,1.4612,1.5012,-1.3636,1334592000,2126
1231,2012-04-18,1.4911,1.5311,2.0463,1334678400,2125
1232,2012-04-19,1.4848,1.5248,-0.4225,1334764800,2124
1233,2012-04-20,1.4864,1.5264,0.1078,1334851200,2123
1234,2012-04-23,1.4695,1.5095,-1.137,1335110400,2122
1235,2012-04-24,1.4531,1.4931,-1.116,1335196800,2121
1236,2012-04-25,1.4703,1.5103,1.1837,1335283200,2120
1237,2012-04-26,1.4755,1.5155,0.3537,1335369600,2119
1238,2012-04-27,1.4734,1.5134,-0.1423,1335456000,2118
1239,2012-05-02,1.5068,1.5468,2.2669,1335888000,2117
1240,2012-05-03,1.5135,1.5535,0.4447,1335974400,2116
1241,2012-05-04,1.5299,1.5699,1.0836,1336060800,2115
1242,2012-05-07,1.5432,1.5832,0.8693,1336320000,2114
1243,2012-05-08,1.541,1.581,-0.1426,1336406400,2113
1244,2012-05-09,1.5139,1.5539,-1.7586,1336492800,2112
1245,2012-05-10,1.5204,1.5604,0.4294,1336579200,2111
1246,2012-05-11,1.5141,1.5541,-0.4144,1336665600,2110
1247,2012-05-14,1.5033,1.5433,-0.7133,1336924800,2109
1248,2012-05-15,1.5063,1.5463,0.1996,1337011200,2108
1249,2012-05-16,1.4891,1.5291,-1.1419,1337097600,2107
1250,2012-05-17,1.5003,1.5403,0.7521,1337184000,2106
1251,2012-05-18,1.484,1.524,-1.0864,1337270400,2105
1252,2012-05-21,1.5022,1.5422,1.2264,1337529600,2104
1253,2012-05-22,1.5224,1.5624,1.3447,1337616000,2103
1254,2012-05-23,1.5209,1.5609,-0.0985,1337702400,2102
1255,2012-05-24,1.5132,1.5532,-0.5063,1337788800,2101
1256,2012-05-25,1.496,1.536,-1.1367,1337875200,2100
1257,2012-05-28,1.5145,1.5545,1.2366,1338134400,2099
1258,2012-05-29,1.5443,1.5843,1.9676,1338220800,2098
1259,2012-05-30,1.5459,1.5859,0.1036,1338307200,2097
1260,2012-05-31,1.5407,1.5807,-0.3364,1338393600,2096
1261,2012-06-01,1.5416,1.5816,0.0584,1338480000,2095
1262,2012-06-04,1.5027,1.5427,-2.5234,1338739200,2094
1263,2012-06-05,1.4978,1.5378,-0.3261,1338825600,2093
1264,2012-06-06,1.4865,1.5265,-0.7544,1338912000,2092
1265,2012-06-07,1.4778,1.5178,-0.5853,1338998400,2091
1266,2012-06-08,1.4746,1.5146,-0.2165,1339084800,2090
1267,2012-06-11,1.5053,1.5453,2.0819,1339344000,2089
1268,2012-06-12,1.5167,1.5567,0.7573,1339430400,2088
1269,2012-06-13,1.5406,1.5806,1.5758,1339516800,2087
1270,2012-06-14,1.525,1.565,-1.0126,1339603200,2086
1271,2012-06-15,1.5164,1.5564,-0.5639,1339689600,2085
1272,2012-06-18,1.532,1.572,1.0288,1339948800,2084
1273,2012-06-19,1.5183,1.5583,-0.8943,1340035200,2083
1274,2012-06-20,1.5113,1.5513,-0.461,1340121600,2082
1275,2012-06-21,1.4924,1.5324,-1.2506,1340208000,2081
1276,2012-06-25,1.4621,1.5021,-2.0303,1340553600,2080
1277,2012-06-26,1.4495,1.4895,-0.8618,1340640000,2079
1278,2012-06-27,1.4456,1.4856,-0.2691,1340726400,2078
1279,2012-06-28,1.4295,1.4695,-1.1137,1340812800,2077
1280,2012-06-29,1.4525,1.4925,1.609,1340899200,2076
1281,2012-06-30,1.4524,1.4924,-0.0069,1340985600,2075
1282,2012-07-02,1.4626,1.5026,0.7023,1341158400,2074
1283,2012-07-03,1.4614,1.5014,-0.082,1341244800,2073
1284,2012-07-04,1.4521,1.4921,-0.6364,1341331200,2072
1285,2012-07-05,1.435,1.475,-1.1776,1341417600,2071
1286,2012-07-06,1.4668,1.5068,2.216,1341504000,2070
1287,2012-07-09,1.4518,1.4918,-1.0226,1341763200,2069
1288,2012-07-10,1.438,1.478,-0.9505,1341849600,2068
1289,2012-07-11,1.4522,1.4922,0.9875,1341936000,2067
1290,2012-07-12,1.4767,1.5167,1.6871,1342022400,2066
1291,2012-07-13,1.476,1.516,-0.0474,1342108800,2065
1292,2012-07-16,1.4333,1.4733,-2.893,1342368000,2064
1293,2012-07-17,1.4317,1.4717,-0.1116,1342454400,2063
1294,2012-07-18,1.4315,1.4715,-0.014,1342540800,2062
1295,2012-07-19,1.4373,1.4773,0.4052,1342627200,2061
1296,2012-07-20,1.427,1.467,-0.7166,1342713600,2060
1297,2012-07-23,1.4075,1.4475,-1.3665,1342972800,2059
1298,2012-07-24,1.4136,1.4536,0.4334,1343059200,2058
1299,2012-07-25,1.4014,1.4414,-0.863,1343145600,2057
1300,2012-07-26,1.3982,1.4382,-0.2283,1343232000,2056
1301,2012-07-27,1.3881,1.4281,-0.7224,1343318400,2055
1302,2012-07-30,1.3839,1.4239,-0.3026,1343577600,2054
1303,2012-07-31,1.3768,1.4168,-0.513,1343664000,2053
1304,2012-08-01,1.3981,1.4381,1.5471,1343750400,2052
1305,2012-08-02,1.3846,1.4246,-0.9656,1343836800,2051
1306,2012-08-03,1.4022,1.4422,1.2711,1343923200,2050
1307,2012-08-06,1.4291,1.4691,1.9184,1344182400,2049
1308,2012-08-07,1.4405,1.4805,0.7977,1344268800,2048
1309,2012-08-08,1.4351,1.4751,-0.3749,1344355200,2047
1310,2012-08-09,1.4558,1.4958,1.4424,1344441600,2046
1311,2012-08-10,1.4527,1.4927,-0.2129,1344528000,2045
1312,2012-08-13,1.4271,1.4671,-1.7622,1344787200,2044
1313,2012-08-14,1.4284,1.4684,0.0911,1344873600,2043
1314,2012-08-15,1.4177,1.4577,-0.7491,1344960000,2042
1315,2012-08-16,1.4089,1.4489,-0.6207,1345046400,2041
1316,2012-08-17,1.4027,1.4427,-0.4401,1345132800,2040
1317,2012-08-20,1.4017,1.4417,-0.0713,1345392000,2039
1318,2012-08-21,1.4118,1.4518,0.7206,1345478400,2038
1319,2012-08-22,1.4031,1.4431,-0.6162,1345564800,2037
1320,2012-08-23,1.4002,1.4402,-0.2067,1345651200,2036
1321,2012-08-24,1.3882,1.4282,-0.857,1345737600,2035
1322,2012-08-27,1.3665,1.4065,-1.5632,1345996800,2034
1323,2012-08-28,1.3655,1.4055,-0.0732,1346083200,2033
1324,2012-08-29,1.3583,1.3983,-0.5273,1346169600,2032
1325,2012-08-30,1.3395,1.3795,-1.3841,1346256000,2031
1326,2012-08-31,1.3407,1.3807,0.0896,1346342400,2030
1327,2012-09-03,1.3635,1.4035,1.7006,1346601600,2029
1328,2012-09-04,1.3527,1.3927,-0.7921,1346688000,2028
1329,2012-09-05,1.3565,1.3965,0.2809,1346774400,2027
1330,2012-09-06,1.3624,1.4024,0.4349,1346860800,2026
1331,2012-09-07,1.3994,1.4394,2.7158,1346947200,2025
1332,2012-09-10,1.4039,1.4439,0.3216,1347206400,2024
1333,2012-09-11,1.3943,1.4343,-0.6838,1347292800,2023
1334,2012-09-12,1.3986,1.4386,0.3084,1347379200,2022
1335,2012-09-13,1.392,1.432,-0.4719,1347465600,2021
1336,2012-09-14,1.3876,1.4276,-0.3161,1347552000,2020
1337,2012-09-17,1.3628,1.4028,-1.7873,1347811200,2019
1338,2012-09-18,1.3589,1.3989,-0.2862,1347897600,2018
1339,2012-09-19,1.3654,1.4054,0.4783,1347984000,2017
1340,2012-09-20,1.346,1.386,-1.4208,1348070400,2016
1341,2012-09-21,1.3435,1.3835,-0.1857,1348156800,2015
1342,2012-09-24,1.3511,1.3911,0.5657,1348416000,2014
1343,2012-09-25,1.3547,1.3947,0.2664,1348502400,2013
1344,2012-09-26,1.3364,1.3764,-1.3509,1348588800,2012
1345,2012-09-27,1.3571,1.3971,1.5489,1348675200,2011
1346,2012-09-28,1.3756,1.4156,1.3632,1348761600,2010
1347,2012-09-30,1.3755,1.4155,-0.0073,1348934400,2009
1348,2012-10-08,1.3707,1.4107,-0.349,1349625600,2008
1349,2012-10-09,1.3963,1.4363,1.8677,1349712000,2007
1350,2012-10-10,1.4004,1.4404,0.2936,1349798400,2006
1351,2012-10-11,1.3861,1.4261,-1.0211,1349884800,2005
1352,2012-10-12,1.3778,1.4178,-0.5988,1349971200,2004
1353,2012-10-15,1.3747,1.4147,-0.225,1350230400,2003
1354,2012-10-16,1.3846,1.4246,0.7202,1350316800,2002
1355,2012-10-17,1.3829,1.4229,-0.1228,1350403200,2001
1356,2012-10-18,1.405,1.445,1.5981,1350489600,2000
1357,2012-10-19,1.401,1.441,-0.2847,1350576000,1999
1358,2012-10-22,1.4159,1.4559,1.0635,1350835200,1998
1359,2012-10-23,1.394,1.434,-1.5467,1350921600,1997
1360,2012-10-24,1.3832,1.4232,-0.7747,1351008000,1996
1361,2012-10-25,1.3746,1.4146,-0.6217,1351094400,1995
1362,2012-10-26,1.3628,1.4028,-0.8584,1351180800,1994
1363,2012-10-29,1.3582,1.3982,-0.3375,1351440000,1993
1364,2012-10-30,1.3621,1.4021,0.2871,1351526400,1992
1365,2012-10-31,1.3765,1.4165,1.0572,1351612800,1991
1366,2012-11-01,1.3939,1.4339,1.2641,1351699200,1990
1367,2012-11-02,1.394,1.434,0.0072,1351785600,1989
1368,2012-11-05,1.3917,1.4317,-0.165,1352044800,1988
1369,2012-11-06,1.3936,1.4336,0.1365,1352131200,1987
1370,2012-11-07,1.3846,1.4246,-0.6458,1352217600,1986
1371,2012-11-08,1.3741,1.4141,-0.7583,1352304000,1985
1372,2012-11-09,1.3655,1.4055,-0.6259,1352390400,1984
1373,2012-11-12,1.3652,1.4052,-0.022,1352649600,1983
1374,2012-11-13,1.3539,1.3939,-0.8277,1352736000,1982
1375,2012-11-14,1.3596,1.3996,0.421,1352822400,1981
1376,2012-11-15,1.3544,1.3944,-0.3825,1352908800,1980
1377,2012-11-16,1.3424,1.3824,-0.886,1352995200,1979
1378,2012-11-19,1.3369,1.3769,-0.4097,1353254400,1978
1379,2012-11-20,1.3356,1.3756,-0.0972,1353340800,1977
1380,2012-11-21,1.3424,1.3824,0.5091,1353427200,1976
1381,2012-11-22,1.3292,1.3692,-0.9833,1353513600,1975
1382,2012-11-23,1.3409,1.3809,0.8802,1353600000,1974
1383,2012-11-26,1.327,1.367,-1.0366,1353859200,1973
1384,2012-11-27,1.3073,1.3473,-1.4846,1353945600,1972
1385,2012-11-28,1.297,1.337,-0.7879,1354032000,1971
1386,2012-11-29,1.2981,1.3381,0.0848,1354118400,1970
1387,2012-11-30,1.3175,1.3575,1.4945,1354204800,1969
1388,2012-12-03,1.3089,1.3489,-0.6528,1354464000,1968
1389,2012-12-04,1.3128,1.3528,0.298,1354550400,1967
1390,2012-12-05,1.3432,1.3832,2.3157,1354636800,1966
1391,2012-12-06,1.3391,1.3791,-0.3052,1354723200,1965
1392,2012-12-07,1.347,1.387,0.5899,1354809600,1964
1393,2012-12-10,1.3548,1.3948,0.5791,1355068800,1963
1394,2012-12-11,1.3514,1.3914,-0.251,1355155200,1962
1395,2012-12-12,1.3502,1.3902,-0.0888,1355241600,1961
1396,2012-12-13,1.3462,1.3862,-0.2963,1355328000,1960
1397,2012-12-14,1.3863,1.4263,2.9788,1355414400,1959
1398,2012-12-17,1.3799,1.4199,-0.4617,1355673600,1958
1399,2012-12-18,1.3682,1.4082,-0.8479,1355760000,1957
1400,2012-12-19,1.3719,1.4119,0.2704,1355846400,1956
1401,2012-12-20,1.3799,1.4199,0.5831,1355932800,1955
1402,2012-12-21,1.3849,1.4249,0.3623,1356019200,1954
1403,2012-12-24,1.4035,1.4435,1.3431,1356278400,1953
1404,2012-12-25,1.4347,1.4747,2.223,1356364800,1952
1405,2012-12-26,1.4492,1.4892,1.0107,1356451200,1951
1406,2012-12-27,1.4405,1.4805,-0.6003,1356537600,1950
1407,2012-12-28,1.4539,1.4939,0.9302,1356624000,1949
1408,2012-12-31,1.4782,1.5182,1.6714,1356883200,1948
1409,2013-01-04,1.4681,1.5081,-0.6833,1357228800,1947
1410,2013-01-07,1.4851,1.5251,1.158,1357488000,1946
1411,2013-01-08,1.487,1.527,0.1279,1357574400,1945
1412,2013-01-09,1.4934,1.5334,0.4304,1357660800,1944
1413,2013-01-10,1.4925,1.5325,-0.0603,1357747200,1943
1414,2013-01-11,1.4744,1.5144,-1.2127,1357833600,1942
1415,2013-01-14,1.5227,1.5627,3.2759,1358092800,1941
1416,2013-01-15,1.5279,1.5679,0.3415,1358179200,1940
1417,2013-01-16,1.5303,1.5703,0.1571,1358265600,1939
1418,2013-01-17,1.5254,1.5654,-0.3202,1358352000,1938
1419,2013-01-18,1.558,1.598,2.1371,1358438400,1937
1420,2013-01-21,1.5524,1.5924,-0.3594,1358697600,1936
1421,2013-01-22,1.5347,1.5747,-1.1402,1358784000,1935
1422,2013-01-23,1.5348,1.5748,0.0065,1358870400,1934
1423,2013-01-24,1.5201,1.5601,-0.9578,1358956800,1933
1424,2013-01-25,1.5295,1.5695,0.6184,1359043200,1932
1425,2013-01-28,1.5574,1.5974,1.8241,1359302400,1931
1426,2013-01-29,1.5626,1.6026,0.3339,1359388800,1930
1427,2013-01-30,1.5643,1.6043,0.1088,1359475200,1929
1428,2013-01-31,1.547,1.587,-1.1059,1359561600,1928
1429,2013-02-01,1.5689,1.6089,1.4156,1359648000,1927
1430,2013-02-04,1.5587,1.5987,-0.6501,1359907200,1926
1431,2013-02-05,1.585,1.625,1.6873,1359993600,1925
1432,2013-02-06,1.5964,1.6364,0.7192,1360080000,1924
1433,2013-02-07,1.6139,1.6539,1.0962,1360166400,1923
1434,2013-02-08,1.6381,1.6781,1.4995,1360252800,1922
1435,2013-02-18,1.6244,1.6644,-0.8363,1361116800,1921
1436,2013-02-19,1.5835,1.6235,-2.5179,1361203200,1920
1437,2013-02-20,1.6206,1.6606,2.3429,1361289600,1919
1438,2013-02-21,1.5995,1.6395,-1.302,1361376000,1918
1439,2013-02-22,1.5904,1.6304,-0.5689,1361462400,1917
1440,2013-02-25,1.5945,1.6345,0.2578,1361721600,1916
1441,2013-02-26,1.5656,1.6056,-1.8125,1361808000,1915
1442,2013-02-27,1.5639,1.6039,-0.1086,1361894400,1914
1443,2013-02-28,1.6005,1.6405,2.3403,1361980800,1913
1444,2013-03-01,1.6138,1.6538,0.831,1362067200,1912
1445,2013-03-04,1.5503,1.5903,-3.9348,1362326400,1911
1446,2013-03-05,1.5805,1.6205,1.948,1362412800,1910
1447,2013-03-06,1.5879,1.6279,0.4682,1362499200,1909
1448,2013-03-07,1.5666,1.6066,-1.3414,1362585600,1908
1449,2013-03-08,1.5554,1.5954,-0.7149,1362672000,1907
1450,2013-03-11,1.5626,1.6026,0.4629,1362931200,1906
1451,2013-03-12,1.5466,1.5866,-1.0239,1363017600,1905
1452,2013-03-13,1.5324,1.5724,-0.9181,1363104000,1904
1453,2013-03-14,1.5482,1.5882,1.0311,1363190400,1903
1454,2013-03-15,1.5478,1.5878,-0.0258,1363276800,1902
1455,2013-03-18,1.5397,1.5797,-0.5233,1363536000,1901
1456,2013-03-19,1.544,1.584,0.2793,1363622400,1900
1457,2013-03-20,1.5808,1.6208,2.3834,1363708800,1899
1458,2013-03-21,1.5899,1.6299,0.5757,1363795200,1898
1459,2013-03-22,1.5955,1.6355,0.3522,1363881600,1897
1460,2013-03-25,1.5972,1.6372,0.1065,1364140800,1896
1461,2013-03-26,1.6044,1.6444,0.4508,1364227200,1895
1462,2013-03-27,1.6109,1.6509,0.4051,1364313600,1894
1463,2013-03-28,1.5855,1.6255,-1.5768,1364400000,1893
1464,2013-03-29,1.5835,1.6235,-0.1261,1364486400,1892
1465,2013-04-01,1.5859,1.6259,0.1516,1364745600,1891
1466,2013-04-02,1.5604,1.6004,-1.6079,1364832000,1890
1467,2013-04-03,1.5462,1.5862,-0.91,1364918400,1889
1468,2013-04-08,1.5448,1.5848,-0.0905,1365350400,1888
1469,2013-04-09,1.5511,1.5911,0.4078,1365436800,1887
1470,2013-04-10,1.5404,1.5804,-0.6898,1365523200,1886
1471,2013-04-11,1.5407,1.5807,0.0195,1365609600,1885
1472,2013-04-12,1.5377,1.5777,-0.1947,1365696000,1884
1473,2013-04-15,1.5359,1.5759,-0.1171,1365955200,1883
1474,2013-04-16,1.5471,1.5871,0.7292,1366041600,1882
1475,2013-04-17,1.5698,1.6098,1.4673,1366128000,1881
1476,2013-04-18,1.5646,1.6046,-0.3313,1366214400,1880
1477,2013-04-19,1.5886,1.6286,1.5339,1366300800,1879
1478,2013-04-22,1.5792,1.6192,-0.5917,1366560000,1878
1479,2013-04-23,1.5486,1.5886,-1.9377,1366646400,1877
1480,2013-04-24,1.5667,1.6067,1.1688,1366732800,1876
1481,2013-04-25,1.5521,1.5921,-0.9319,1366819200,1875
1482,2013-04-26,1.5324,1.5724,-1.2692,1366905600,1874
1483,2013-05-02,1.5362,1.5762,0.248,1367424000,1873
1484,2013-05-03,1.5677,1.6077,2.0505,1367510400,1872
1485,2013-05-06,1.5852,1.6252,1.1163,1367769600,1871
1486,2013-05-07,1.5884,1.6284,0.2019,1367856000,1870
1487,2013-05-08,1.605,1.645,1.0451,1367942400,1869
1488,2013-05-09,1.6043,1.6443,-0.0436,1368028800,1868
1489,2013-05-10,1.6061,1.6461,0.1122,1368115200,1867
1490,2013-05-13,1.5932,1.6332,-0.8032,1368374400,1866
1491,2013-05-14,1.5652,1.6052,-1.7575,1368460800,1865
1492,2013-05-15,1.5751,1.6151,0.6325,1368547200,1864
1493,2013-05-16,1.6025,1.6425,1.7396,1368633600,1863
1494,2013-05-17,1.6369,1.6769,2.1466,1368720000,1862
1495,2013-05-20,1.6461,1.6861,0.562,1368979200,1861
1496,2013-05-21,1.6448,1.6848,-0.079,1369065600,1860
1497,2013-05-22,1.6414,1.6814,-0.2067,1369152000,1859
1498,2013-05-23,1.6257,1.6657,-0.9565,1369238400,1858
1499,2013-05-24,1.6342,1.6742,0.5229,1369324800,1857
1500,2013-05-27,1.6429,1.6829,0.5324,1369584000,1856
1501,2013-05-28,1.6646,1.7046,1.3208,1369670400,1855
1502,2013-05-29,1.6698,1.7098,0.3124,1369756800,1854
1503,2013-05-30,1.6723,1.7123,0.1497,1369843200,1853
1504,2013-05-31,1.6553,1.6953,-1.0166,1369929600,1852
1505,2013-06-03,1.655,1.695,-0.0181,1370188800,1851
1506,2013-06-04,1.6386,1.6786,-0.9909,1370275200,1850
1507,2013-06-05,1.6403,1.6803,0.1037,1370361600,1849
1508,2013-06-06,1.621,1.661,-1.1766,1370448000,1848
1509,2013-06-07,1.5957,1.6357,-1.5608,1370534400,1847
1510,2013-06-13,1.5546,1.5946,-2.5757,1371052800,1846
1511,2013-06-14,1.5788,1.6188,1.5567,1371139200,1845
1512,2013-06-17,1.5805,1.6205,0.1077,1371398400,1844
1513,2013-06-18,1.603,1.643,1.4236,1371484800,1843
1514,2013-06-19,1.6034,1.6434,0.025,1371571200,1842
1515,2013-06-20,1.5696,1.6096,-2.108,1371657600,1841
1516,2013-06-21,1.5693,1.6093,-0.0191,1371744000,1840
1517,2013-06-24,1.4981,1.5381,-4.5371,1372003200,1839
1518,2013-06-25,1.5003,1.5403,0.1469,1372089600,1838
1519,2013-06-26,1.5181,1.5581,1.1864,1372176000,1837
1520,2013-06-27,1.5314,1.5714,0.8761,1372262400,1836
1521,2013-06-28,1.5475,1.5875,1.0513,1372348800,1835
1522,2013-06-30,1.5474,1.5874,-0.0065,1372521600,1834
1523,2013-07-01,1.5812,1.6212,2.1843,1372608000,1833
1524,2013-07-02,1.6042,1.6442,1.4546,1372694400,1832
1525,2013-07-03,1.611,1.651,0.4239,1372780800,1831
1526,2013-07-04,1.6134,1.6534,0.149,1372867200,1830
1527,2013-07-05,1.6155,1.6555,0.1302,1372953600,1829
1528,2013-07-08,1.5999,1.6399,-0.9656,1373212800,1828
1529,2013-07-09,1.5852,1.6252,-0.9188,1373299200,1827
1530,2013-07-10,1.6072,1.6472,1.3878,1373385600,1826
1531,2013-07-11,1.6431,1.6831,2.2337,1373472000,1825
1532,2013-07-12,1.6295,1.6695,-0.8277,1373558400,1824
1533,2013-07-15,1.6558,1.6958,1.614,1373817600,1823
1534,2013-07-16,1.6625,1.7025,0.4046,1373904000,1822
1535,2013-07-17,1.6335,1.6735,-1.7444,1373990400,1821
1536,2013-07-18,1.6125,1.6525,-1.2856,1374076800,1820
1537,2013-07-19,1.5701,1.6101,-2.6295,1374163200,1819
1538,2013-07-22,1.5878,1.6278,1.1273,1374422400,1818
1539,2013-07-23,1.629,1.669,2.5948,1374508800,1817
1540,2013-07-24,1.6275,1.6675,-0.0921,1374595200,1816
1541,2013-07-25,1.621,1.661,-0.3994,1374681600,1815
1542,2013-07-26,1.6129,1.6529,-0.4997,1374768000,1814
1543,2013-07-29,1.5872,1.6272,-1.5934,1375027200,1813
1544,2013-07-30,1.5866,1.6266,-0.0378,1375113600,1812
1545,2013-07-31,1.5904,1.6304,0.2395,1375200000,1811
1546,2013-08-01,1.6189,1.6589,1.792,1375286400,1810
1547,2013-08-02,1.6323,1.6723,0.8277,1375372800,1809
1548,2013-08-05,1.6578,1.6978,1.5622,1375632000,1808
1549,2013-08-06,1.6567,1.6967,-0.0664,1375718400,1807
1550,2013-08-07,1.6574,1.6974,0.0423,1375804800,1806
1551,2013-08-08,1.6525,1.6925,-0.2956,1375891200,1805
1552,2013-08-09,1.6648,1.7048,0.7443,1375977600,1804
1553,2013-08-12,1.6858,1.7258,1.2614,1376236800,1803
1554,2013-08-13,1.6801,1.7201,-0.3381,1376323200,1802
1555,2013-08-14,1.6672,1.7072,-0.7678,1376409600,1801
1556,2013-08-15,1.6449,1.6849,-1.3376,1376496000,1800
1557,2013-08-16,1.629,1.669,-0.9666,1376582400,1799
1558,2013-08-19,1.6573,1.6973,1.7373,1376841600,1798
1559,2013-08-20,1.6621,1.7021,0.2896,1376928000,1797
1560,2013-08-21,1.6463,1.6863,-0.9506,1377014400,1796
1561,2013-08-22,1.6481,1.6881,0.1093,1377100800,1795
1562,2013-08-23,1.6447,1.6847,-0.2063,1377187200,1794
1563,2013-08-26,1.6586,1.6986,0.8451,1377446400,1793
1564,2013-08-27,1.6579,1.6979,-0.0422,1377532800,1792
1565,2013-08-28,1.6372,1.6772,-1.2486,1377619200,1791
1566,2013-08-29,1.6321,1.6721,-0.3115,1377705600,1790
1567,2013-08-30,1.6282,1.6682,-0.239,1377792000,1789
1568,2013-09-02,1.615,1.655,-0.8107,1378051200,1788
1569,2013-09-03,1.6364,1.6764,1.3251,1378137600,1787
1570,2013-09-04,1.6378,1.6778,0.0856,1378224000,1786
1571,2013-09-05,1.6455,1.6855,0.4701,1378310400,1785
1572,2013-09-06,1.6385,1.6785,-0.4254,1378396800,1784
1573,2013-09-09,1.6604,1.7004,1.3366,1378656000,1783
1574,2013-09-10,1.6686,1.7086,0.4939,1378742400,1782
1575,2013-09-11,1.6661,1.7061,-0.1498,1378828800,1781
1576,2013-09-12,1.6589,1.6989,-0.4321,1378915200,1780
1577,2013-09-13,1.6701,1.7101,0.6751,1379001600,1779
1578,2013-09-16,1.6683,1.7083,-0.1078,1379260800,1778
1579,2013-09-17,1.6464,1.6864,-1.3127,1379347200,1777
1580,2013-09-18,1.6433,1.6833,-0.1883,1379433600,1776
1581,2013-09-23,1.6651,1.7051,1.3266,1379865600,1775
1582,2013-09-24,1.6654,1.7054,0.018,1379952000,1774
1583,2013-09-25,1.6564,1.6964,-0.5404,1380038400,1773
1584,2013-09-26,1.6522,1.6922,-0.2536,1380124800,1772
1585,2013-09-27,1.6558,1.6958,0.2179,1380211200,1771
1586,2013-09-30,1.6556,1.6956,-0.0121,1380470400,1770
1587,2013-10-08,1.6783,1.7183,1.3711,1381161600,1769
1588,2013-10-09,1.683,1.723,0.28,1381248000,1768
1589,2013-10-10,1.7017,1.7417,1.1111,1381334400,1767
1590,2013-10-11,1.7142,1.7542,0.7346,1381420800,1766
1591,2013-10-14,1.7098,1.7498,-0.2567,1381680000,1765
1592,2013-10-15,1.7235,1.7635,0.8013,1381766400,1764
1593,2013-10-16,1.7167,1.7567,-0.3945,1381852800,1763
1594,2013-10-17,1.708,1.748,-0.5068,1381939200,1762
1595,2013-10-18,1.7125,1.7525,0.2635,1382025600,1761
1596,2013-10-21,1.7555,1.7955,2.5109,1382284800,1760
1597,2013-10-22,1.7363,1.7763,-1.0937,1382371200,1759
1598,2013-10-23,1.7049,1.7449,-1.8084,1382457600,1758
1599,2013-10-24,1.6987,1.7387,-0.3637,1382544000,1757
1600,2013-10-25,1.6791,1.7191,-1.1538,1382630400,1756
1601,2013-10-28,1.6729,1.7129,-0.3692,1382889600,1755
1602,2013-10-29,1.6706,1.7106,-0.1375,1382976000,1754
1603,2013-10-30,1.6897,1.7297,1.1433,1383062400,1753
1604,2013-10-31,1.6661,1.7061,-1.3967,1383148800,1752
1605,2013-11-01,1.6736,1.7136,0.4502,1383235200,1751
1606,2013-11-04,1.6662,1.7062,-0.4422,1383494400,1750
1607,2013-11-05,1.6616,1.7016,-0.2761,1383580800,1749
1608,2013-11-06,1.6371,1.6771,-1.4745,1383667200,1748
1609,2013-11-07,1.6183,1.6583,-1.1484,1383753600,1747
1610,2013-11-08,1.6047,1.6447,-0.8404,1383840000,1746
1611,2013-11-11,1.6097,1.6497,0.3116,1384099200,1745
1612,2013-11-12,1.6324,1.6724,1.4102,1384185600,1744
1613,2013-11-13,1.6038,1.6438,-1.752,1384272000,1743
1614,2013-11-14,1.6056,1.6456,0.1122,1384358400,1742
1615,2013-11-15,1.6285,1.6685,1.4263,1384444800,1741
1616,2013-11-18,1.6499,1.6899,1.3141,1384704000,1740
1617,2013-11-19,1.6295,1.6695,-1.2364,1384790400,1739
1618,2013-11-20,1.6338,1.6738,0.2639,1384876800,1738
1619,2013-11-21,1.615,1.655,-1.1507,1384963200,1737
1620,2013-11-22,1.6067,1.6467,-0.5139,1385049600,1736
1621,2013-11-25,1.6008,1.6408,-0.3672,1385308800,1735
1622,2013-11-26,1.5996,1.6396,-0.075,1385395200,1734
1623,2013-11-27,1.6041,1.6441,0.2813,1385481600,1733
1624,2013-11-28,1.6313,1.6713,1.6957,1385568000,1732
1625,2013-11-29,1.6304,1.6704,-0.0552,1385654400,1731
1626,2013-12-02,1.6034,1.6434,-1.656,1385913600,1730
1627,2013-12-03,1.6199,1.6599,1.0291,1386000000,1729
